scope,domain,corruption,variant,severity,classifier,mean_f1
cross,hd_to_pd,engineered_feature_gain_bias_drift,target_relative,light,rf,0.7561244333333335
cross,hd_to_pd,engineered_feature_gain_bias_drift,target_relative,light,svm,0.6247501000000001
cross,hd_to_pd,engineered_feature_gain_bias_drift,target_relative,light,xgb,0.7736479333333334
cross,hd_to_pd,engineered_feature_gain_bias_drift,target_relative,medium,dt,0.7755511
cross,hd_to_pd,engineered_feature_gain_bias_drift,target_relative,medium,knn,0.6028448666666667
cross,hd_to_pd,engineered_feature_gain_bias_drift,target_relative,medium,lgbm,0.7675889666666666
cross,hd_to_pd,engineered_feature_gain_bias_drift,target_relative,medium,qda,0.41562796666666674
cross,hd_to_pd,engineered_feature_gain_bias_drift,target_relative,medium,rf,0.7947262666666666
cross,hd_to_pd,engineered_feature_gain_bias_drift,target_relative,medium,svm,0.6167557666666668
cross,hd_to_pd,engineered_feature_gain_bias_drift,target_relative,medium,xgb,0.7727754666666669
cross,hd_to_pd,engineered_feature_masking,direct,heavy,dt,0.7474500000000002
cross,hd_to_pd,engineered_feature_masking,direct,heavy,knn,0.5596916000000002
cross,hd_to_pd,engineered_feature_masking,direct,heavy,lgbm,0.7474500000000002
cross,hd_to_pd,engineered_feature_masking,direct,heavy,qda,0.7439942333333333
cross,hd_to_pd,engineered_feature_masking,direct,heavy,rf,0.7474500000000002
cross,hd_to_pd,engineered_feature_masking,direct,heavy,svm,0.5904241666666667
cross,hd_to_pd,engineered_feature_masking,direct,heavy,xgb,0.7474500000000002
cross,hd_to_pd,engineered_feature_masking,direct,light,dt,0.7474500000000002
cross,hd_to_pd,engineered_feature_masking,direct,light,knn,0.5979816
cross,hd_to_pd,engineered_feature_masking,direct,light,lgbm,0.7474500000000002
cross,hd_to_pd,engineered_feature_masking,direct,light,qda,0.8174863666666666
cross,hd_to_pd,engineered_feature_masking,direct,light,rf,0.7474500000000002
cross,hd_to_pd,engineered_feature_masking,direct,light,svm,0.6197994
cross,hd_to_pd,engineered_feature_masking,direct,light,xgb,0.7474500000000002
cross,hd_to_pd,engineered_feature_masking,direct,medium,dt,0.7474500000000002
cross,hd_to_pd,engineered_feature_masking,direct,medium,knn,0.5844096666666666
cross,hd_to_pd,engineered_feature_masking,direct,medium,lgbm,0.7474500000000002
cross,hd_to_pd,engineered_feature_masking,direct,medium,qda,0.7887196333333333
cross,hd_to_pd,engineered_feature_masking,direct,medium,rf,0.7474500000000002
cross,hd_to_pd,engineered_feature_masking,direct,medium,svm,0.6101861000000001
cross,hd_to_pd,engineered_feature_masking,direct,medium,xgb,0.7474500000000002
cross,hd_to_pd,evaluation_row_dropout,direct,heavy,dt,0.7483289999999999
cross,hd_to_pd,evaluation_row_dropout,direct,heavy,knn,0.6035086
cross,hd_to_pd,evaluation_row_dropout,direct,heavy,lgbm,0.7470029666666665
cross,hd_to_pd,evaluation_row_dropout,direct,heavy,qda,0.8294893666666667
cross,hd_to_pd,evaluation_row_dropout,direct,heavy,rf,0.7474229666666667
cross,hd_to_pd,evaluation_row_dropout,direct,heavy,svm,0.6249614666666666
cross,hd_to_pd,evaluation_row_dropout,direct,heavy,xgb,0.7476819333333334
cross,hd_to_pd,evaluation_row_dropout,direct,light,dt,0.7470635333333334
cross,hd_to_pd,evaluation_row_dropout,direct,light,knn,0.6040796333333334
cross,hd_to_pd,evaluation_row_dropout,direct,light,lgbm,0.7474774666666666
cross,hd_to_pd,evaluation_row_dropout,direct,light,qda,0.8297904
cross,hd_to_pd,evaluation_row_dropout,direct,light,rf,0.7474909333333334
cross,hd_to_pd,evaluation_row_dropout,direct,light,svm,0.6247363000000001
cross,hd_to_pd,evaluation_row_dropout,direct,light,xgb,0.7475799
cross,hd_to_pd,evaluation_row_dropout,direct,medium,dt,0.7474233666666666
cross,hd_to_pd,evaluation_row_dropout,direct,medium,knn,0.6050977
cross,hd_to_pd,evaluation_row_dropout,direct,medium,lgbm,0.7475877666666667
cross,hd_to_pd,evaluation_row_dropout,direct,medium,qda,0.8288087333333334
cross,hd_to_pd,evaluation_row_dropout,direct,medium,rf,0.7472289000000001
cross,hd_to_pd,evaluation_row_dropout,direct,medium,svm,0.6267119000000001
cross,hd_to_pd,evaluation_row_dropout,direct,medium,xgb,0.7471571333333332
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,heavy,dt,0.6207121333333333
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,heavy,knn,0.5977668999999999
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,heavy,lgbm,0.6198911666666667
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,heavy,qda,0.39379590000000003
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,heavy,rf,0.6566989666666668
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,heavy,svm,0.5621326333333332
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,heavy,xgb,0.6205304333333331
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,light,dt,0.7662338666666666
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,light,knn,0.6103040666666667
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,light,lgbm,0.7670270666666666
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,light,qda,0.6372888333333333
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,light,rf,0.7857967999999997
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,light,svm,0.6095623666666667
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,light,xgb,0.7649515333333334
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,medium,dt,0.6803087666666666
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,medium,knn,0.6143520333333333
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,medium,lgbm,0.6824613000000002
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,medium,qda,0.4118728
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,medium,rf,0.7198489666666668
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,medium,svm,0.583099
cross,hd_to_pd,gaussian_feature_space_jitter,pooled_relative,medium,xgb,0.6814804666666666
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,heavy,dt,0.6021750666666664
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,heavy,knn,0.5911639666666666
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,heavy,lgbm,0.6043833000000001
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,heavy,qda,0.3936446333333334
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,heavy,rf,0.6414817666666667
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,heavy,svm,0.5539699
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,heavy,xgb,0.6049500666666667
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,light,dt,0.7510324333333332
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,light,knn,0.6132755666666666
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,light,lgbm,0.7504329666666664
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,light,qda,0.5884737666666666
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,light,rf,0.7775885999999999
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,light,svm,0.6047606
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,light,xgb,0.7499337333333335
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,medium,dt,0.6596817666666667
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,medium,knn,0.6125757666666668
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,medium,lgbm,0.6568756000000001
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,medium,qda,0.4029304666666667
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,medium,rf,0.7015898333333334
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,medium,svm,0.5755480666666667
cross,hd_to_pd,gaussian_feature_space_jitter,source_relative,medium,xgb,0.6591931000000001
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,heavy,dt,0.6875216666666667
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,heavy,knn,0.6086972333333333
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,heavy,lgbm,0.6883193000000001
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,heavy,qda,0.39736703333333334
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,heavy,rf,0.7198097
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,heavy,svm,0.5851032999999999
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,heavy,xgb,0.6908019000000001
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,light,dt,0.7792681666666665
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,light,knn,0.6074240333333333
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,light,lgbm,0.7793911666666667
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,light,qda,0.7117842666666667
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,light,rf,0.7821628333333334
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,light,svm,0.6210819666666666
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,light,xgb,0.7795900333333334
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,medium,dt,0.7565380666666667
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,medium,knn,0.6112706333333333
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,medium,lgbm,0.7546907666666667
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,medium,qda,0.4465601
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,medium,rf,0.7802217333333334
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,medium,svm,0.6063611333333333
cross,hd_to_pd,gaussian_feature_space_jitter,target_relative,medium,xgb,0.7544561000000001
cross,pd_to_als,benchmark_label_corruption,direct,heavy,dt,0.5995178
cross,pd_to_als,benchmark_label_corruption,direct,heavy,knn,0.6636660333333334
cross,pd_to_als,benchmark_label_corruption,direct,heavy,lgbm,0.6242160000000001
cross,pd_to_als,benchmark_label_corruption,direct,heavy,qda,0.7366427999999999
cross,pd_to_als,benchmark_label_corruption,direct,heavy,rf,0.6022532333333335
cross,pd_to_als,benchmark_label_corruption,direct,heavy,svm,0.7107025333333332
cross,pd_to_als,benchmark_label_corruption,direct,heavy,xgb,0.6277745666666665
cross,pd_to_als,benchmark_label_corruption,direct,light,dt,0.6512755000000001
cross,pd_to_als,benchmark_label_corruption,direct,light,knn,0.7562485333333332
cross,pd_to_als,benchmark_label_corruption,direct,light,lgbm,0.6902401
cross,pd_to_als,benchmark_label_corruption,direct,light,qda,0.8613627666666666
cross,pd_to_als,benchmark_label_corruption,direct,light,rf,0.6533735333333334
cross,pd_to_als,benchmark_label_corruption,direct,light,svm,0.8204607
cross,pd_to_als,benchmark_label_corruption,direct,light,xgb,0.6935785666666666
cross,pd_to_als,benchmark_label_corruption,direct,medium,dt,0.6336248666666665
cross,pd_to_als,benchmark_label_corruption,direct,medium,knn,0.7246141666666668
cross,pd_to_als,benchmark_label_corruption,direct,medium,lgbm,0.6690979333333333
cross,pd_to_als,benchmark_label_corruption,direct,medium,qda,0.8222011000000001
cross,pd_to_als,benchmark_label_corruption,direct,medium,rf,0.6362786666666668
cross,pd_to_als,benchmark_label_corruption,direct,medium,svm,0.7856168333333333
cross,pd_to_als,benchmark_label_corruption,direct,medium,xgb,0.6716036666666666
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,heavy,dt,0.6863566333333335
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,heavy,knn,0.7539617333333332
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,heavy,lgbm,0.7280172000000001
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,heavy,qda,0.6760100333333333
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,heavy,rf,0.6963613333333335
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,heavy,svm,0.8265879333333331
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,heavy,xgb,0.7656995333333334
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,light,dt,0.6500195666666666
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,light,knn,0.7901007666666666
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,light,lgbm,0.7045360666666667
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,light,qda,0.8840563666666665
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,light,rf,0.6653480333333331
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,light,svm,0.8509613333333333
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,light,xgb,0.7460706666666667
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,medium,dt,0.6641977333333332
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,medium,knn,0.7743019
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,medium,lgbm,0.7034754333333333
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,medium,qda,0.8452752333333333
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,medium,rf,0.6928179666666666
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,medium,svm,0.8419957
cross,pd_to_als,engineered_feature_gain_bias_drift,pooled_relative,medium,xgb,0.7507409666666668
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,heavy,dt,0.6766107666666668
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,heavy,knn,0.7589336
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,heavy,lgbm,0.7248953333333333
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,heavy,qda,0.6890109
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,heavy,rf,0.6939417999999999
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,heavy,svm,0.8027740333333333
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,heavy,xgb,0.7552828333333335
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,light,dt,0.6636218
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,light,knn,0.7937541333333333
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,light,lgbm,0.6998358666666669
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,light,qda,0.8923413666666665
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,light,rf,0.6643196000000001
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,light,svm,0.8554314000000001
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,light,xgb,0.7399701000000002
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,medium,dt,0.6859155999999998
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,medium,knn,0.7902421999999999
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,medium,lgbm,0.7097294333333334
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,medium,qda,0.8389371
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,medium,rf,0.6881507333333333
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,medium,svm,0.8352233000000001
cross,pd_to_als,engineered_feature_gain_bias_drift,source_relative,medium,xgb,0.7495895333333333
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,heavy,dt,0.6787993333333334
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,heavy,knn,0.7419436333333334
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,heavy,lgbm,0.7058579333333334
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,heavy,qda,0.6806903000000001
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,heavy,rf,0.7115043
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,heavy,svm,0.8167604
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,heavy,xgb,0.7369898333333335
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,light,dt,0.6537581333333334
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,light,knn,0.7873863666666666
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,light,lgbm,0.7100736
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,light,qda,0.8897369666666669
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,light,rf,0.6718374666666667
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,light,svm,0.8526947000000002
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,light,xgb,0.7430926999999999
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,medium,dt,0.6772138666666667
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,medium,knn,0.776522
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,medium,lgbm,0.7249049666666666
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,medium,qda,0.8413054666666666
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,medium,rf,0.6642315666666667
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,medium,svm,0.8406861000000002
cross,pd_to_als,engineered_feature_gain_bias_drift,target_relative,medium,xgb,0.7407198333333331
cross,pd_to_als,engineered_feature_masking,direct,heavy,dt,0.6695386666666665
cross,pd_to_als,engineered_feature_masking,direct,heavy,knn,0.8038224666666667
cross,pd_to_als,engineered_feature_masking,direct,heavy,lgbm,0.7046256333333333
cross,pd_to_als,engineered_feature_masking,direct,heavy,qda,0.7805976
cross,pd_to_als,engineered_feature_masking,direct,heavy,rf,0.6714598333333333
cross,pd_to_als,engineered_feature_masking,direct,heavy,svm,0.8373804
cross,pd_to_als,engineered_feature_masking,direct,heavy,xgb,0.7070337333333334
cross,pd_to_als,engineered_feature_masking,direct,light,dt,0.6693475999999998
cross,pd_to_als,engineered_feature_masking,direct,light,knn,0.7901895666666667
cross,pd_to_als,engineered_feature_masking,direct,light,lgbm,0.7111332333333334
cross,pd_to_als,engineered_feature_masking,direct,light,qda,0.8836574000000001
cross,pd_to_als,engineered_feature_masking,direct,light,rf,0.6714746666666666
cross,pd_to_als,engineered_feature_masking,direct,light,svm,0.8566883
cross,pd_to_als,engineered_feature_masking,direct,light,xgb,0.7145568333333334
cross,pd_to_als,engineered_feature_masking,direct,medium,dt,0.6694691999999999
cross,pd_to_als,engineered_feature_masking,direct,medium,knn,0.7952192666666665
cross,pd_to_als,engineered_feature_masking,direct,medium,lgbm,0.7091253666666666
cross,pd_to_als,engineered_feature_masking,direct,medium,qda,0.8452750333333334
cross,pd_to_als,engineered_feature_masking,direct,medium,rf,0.6713828666666666
cross,pd_to_als,engineered_feature_masking,direct,medium,svm,0.8499709333333332
cross,pd_to_als,engineered_feature_masking,direct,medium,xgb,0.7120524
cross,pd_to_als,evaluation_row_dropout,direct,heavy,dt,0.6682138666666666
cross,pd_to_als,evaluation_row_dropout,direct,heavy,knn,0.7856005333333334
cross,pd_to_als,evaluation_row_dropout,direct,heavy,lgbm,0.7123399333333335
cross,pd_to_als,evaluation_row_dropout,direct,heavy,qda,0.9028652
cross,pd_to_als,evaluation_row_dropout,direct,heavy,rf,0.6717578333333333
cross,pd_to_als,evaluation_row_dropout,direct,heavy,svm,0.8601595999999999
cross,pd_to_als,evaluation_row_dropout,direct,heavy,xgb,0.7172282333333335
cross,pd_to_als,evaluation_row_dropout,direct,light,dt,0.6689239
cross,pd_to_als,evaluation_row_dropout,direct,light,knn,0.7878052333333333
cross,pd_to_als,evaluation_row_dropout,direct,light,lgbm,0.7117630333333334
cross,pd_to_als,evaluation_row_dropout,direct,light,qda,0.9024485999999998
cross,pd_to_als,evaluation_row_dropout,direct,light,rf,0.6702442333333333
cross,pd_to_als,evaluation_row_dropout,direct,light,svm,0.8585370333333333
cross,pd_to_als,evaluation_row_dropout,direct,light,xgb,0.7160608666666667
cross,pd_to_als,evaluation_row_dropout,direct,medium,dt,0.6694360666666667
cross,pd_to_als,evaluation_row_dropout,direct,medium,knn,0.7874179333333333
cross,pd_to_als,evaluation_row_dropout,direct,medium,lgbm,0.7107003
cross,pd_to_als,evaluation_row_dropout,direct,medium,qda,0.9035961333333333
cross,pd_to_als,evaluation_row_dropout,direct,medium,rf,0.6714938333333332
cross,pd_to_als,evaluation_row_dropout,direct,medium,svm,0.8588499333333331
cross,pd_to_als,evaluation_row_dropout,direct,medium,xgb,0.7165352666666668
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,heavy,dt,0.6671099999999998
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,heavy,knn,0.7455604000000001
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,heavy,lgbm,0.7068770333333333
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,heavy,qda,0.6533680333333334
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,heavy,rf,0.6974097333333334
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,heavy,svm,0.7865930333333334
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,heavy,xgb,0.7284278000000002
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,light,dt,0.6642852333333333
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,light,knn,0.7942876999999999
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,light,lgbm,0.7076057666666666
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,light,qda,0.8875930333333334
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,light,rf,0.6801188666666668
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,light,svm,0.8496241000000001
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,light,xgb,0.7368115666666666
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,medium,dt,0.6835169666666666
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,medium,knn,0.7875780000000001
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,medium,lgbm,0.7251759999999999
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,medium,qda,0.8236769333333334
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,medium,rf,0.7072647
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,medium,svm,0.8249918666666668
cross,pd_to_als,gaussian_feature_space_jitter,pooled_relative,medium,xgb,0.7475999666666666
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,heavy,dt,0.6734001
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,heavy,knn,0.761714
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,heavy,lgbm,0.7132846333333334
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,heavy,qda,0.6881669000000001
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,heavy,rf,0.6994430333333334
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,heavy,svm,0.7893149333333336
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,heavy,xgb,0.7298259
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,light,dt,0.6640117666666667
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,light,knn,0.7941053666666666
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,light,lgbm,0.7074167
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,light,qda,0.8888698
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,light,rf,0.6810171
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,light,svm,0.8485640666666667
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,light,xgb,0.7358655666666666
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,medium,dt,0.6859254666666667
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,medium,knn,0.7924863666666668
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,medium,lgbm,0.7236114333333334
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,medium,qda,0.8352309666666666
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,medium,rf,0.7088801333333336
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,medium,svm,0.8250616333333334
cross,pd_to_als,gaussian_feature_space_jitter,source_relative,medium,xgb,0.7437778333333331
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,heavy,dt,0.6606035333333333
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,heavy,knn,0.7378816666666665
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,heavy,lgbm,0.7059776333333334
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,heavy,qda,0.6354717666666666
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,heavy,rf,0.6943741666666666
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,heavy,svm,0.7884323666666666
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,heavy,xgb,0.7230385666666668
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,light,dt,0.6650021666666668
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,light,knn,0.7962781666666667
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,light,lgbm,0.7070793
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,light,qda,0.8864392999999998
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,light,rf,0.6805494666666667
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,light,svm,0.8491002333333334
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,light,xgb,0.7380268666666668
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,medium,dt,0.6822236333333332
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,medium,knn,0.7815565
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,medium,lgbm,0.7249292666666668
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,medium,qda,0.8157461
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,medium,rf,0.7079180666666666
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,medium,svm,0.8230651333333332
cross,pd_to_als,gaussian_feature_space_jitter,target_relative,medium,xgb,0.7505370333333334
cross,pd_to_hd,benchmark_label_corruption,direct,heavy,dt,0.6597925666666667
cross,pd_to_hd,benchmark_label_corruption,direct,heavy,knn,0.6365052666666667
cross,pd_to_hd,benchmark_label_corruption,direct,heavy,lgbm,0.6595439000000002
cross,pd_to_hd,benchmark_label_corruption,direct,heavy,qda,0.6970875000000002
cross,pd_to_hd,benchmark_label_corruption,direct,heavy,rf,0.6581492
cross,pd_to_hd,benchmark_label_corruption,direct,heavy,svm,0.6690128333333333
cross,pd_to_hd,benchmark_label_corruption,direct,heavy,xgb,0.6596686666666667
cross,pd_to_hd,benchmark_label_corruption,direct,light,dt,0.7696220000000001
cross,pd_to_hd,benchmark_label_corruption,direct,light,knn,0.7291820999999999
cross,pd_to_hd,benchmark_label_corruption,direct,light,lgbm,0.7689066
cross,pd_to_hd,benchmark_label_corruption,direct,light,qda,0.8123416666666665
cross,pd_to_hd,benchmark_label_corruption,direct,light,rf,0.7669212666666667
cross,pd_to_hd,benchmark_label_corruption,direct,light,svm,0.7700078333333332
cross,pd_to_hd,benchmark_label_corruption,direct,light,xgb,0.7699119000000001
cross,pd_to_hd,benchmark_label_corruption,direct,medium,dt,0.7318323666666668
cross,pd_to_hd,benchmark_label_corruption,direct,medium,knn,0.6976453666666668
cross,pd_to_hd,benchmark_label_corruption,direct,medium,lgbm,0.7320258333333335
cross,pd_to_hd,benchmark_label_corruption,direct,medium,qda,0.7736879
cross,pd_to_hd,benchmark_label_corruption,direct,medium,rf,0.7294730666666667
