scope,domain,classifier,variant,sigma,mean_f1,std_f1
cross,als_to_pd,xgb,target_relative,0.1,0.7175075999999999,0.0025344090598714724
cross,als_to_pd,xgb,target_relative,0.15,0.7222011333333334,0.003210487069431748
cross,als_to_pd,xgb,target_relative,0.2,0.7255714000000001,0.0034740717400728017
cross,als_to_pd,xgb,target_relative,0.25,0.7276985333333333,0.004296421483958034
cross,als_to_pd,xgb,target_relative,0.5,0.7227154333333333,0.004590393512418155
cross,als_to_pd,lgbm,target_relative,0.0,0.725631,0.0
cross,als_to_pd,lgbm,target_relative,0.05,0.7258608333333334,0.0011862745824881627
cross,als_to_pd,lgbm,target_relative,0.1,0.7227162333333335,0.0023580026276393364
cross,als_to_pd,lgbm,target_relative,0.15,0.7180112666666668,0.002886401206768869
cross,als_to_pd,lgbm,target_relative,0.2,0.7144678666666667,0.002855595568454102
cross,als_to_pd,lgbm,target_relative,0.25,0.7124105333333333,0.003987865151226627
cross,als_to_pd,lgbm,target_relative,0.5,0.6934857999999999,0.005099498247123318
cross,hd_to_als,rf,pooled_relative,0.0,0.611777,0.0
cross,hd_to_als,rf,pooled_relative,0.05,0.6497489666666667,0.002459295336183666
cross,hd_to_als,rf,pooled_relative,0.1,0.6810788000000001,0.004855463729406919
cross,hd_to_als,rf,pooled_relative,0.15,0.6891161333333333,0.005041998103744286
cross,hd_to_als,rf,pooled_relative,0.2,0.6871461666666668,0.004952675661967353
cross,hd_to_als,rf,pooled_relative,0.25,0.6855360666666667,0.005465222770064968
cross,hd_to_als,rf,pooled_relative,0.5,0.6614803666666667,0.007068645714720027
cross,hd_to_als,knn,pooled_relative,0.0,0.645197,0.0
cross,hd_to_als,knn,pooled_relative,0.05,0.6462542333333332,0.003615299164263803
cross,hd_to_als,knn,pooled_relative,0.1,0.6492578333333334,0.004555330920893734
cross,hd_to_als,knn,pooled_relative,0.15,0.6517787,0.004678147770439589
cross,hd_to_als,knn,pooled_relative,0.2,0.6510528999999999,0.0052662430195899
cross,hd_to_als,knn,pooled_relative,0.25,0.6467715666666667,0.006891502106834593
cross,hd_to_als,knn,pooled_relative,0.5,0.6220087333333333,0.007692140390587388
cross,hd_to_als,svm,pooled_relative,0.0,0.732939,0.0
cross,hd_to_als,svm,pooled_relative,0.05,0.7261496,0.004752810403438636
cross,hd_to_als,svm,pooled_relative,0.1,0.7101462333333332,0.006044701565225836
cross,hd_to_als,svm,pooled_relative,0.15,0.6927622666666667,0.005786922420324164
cross,hd_to_als,svm,pooled_relative,0.2,0.6778179333333333,0.00587667045618306
cross,hd_to_als,svm,pooled_relative,0.25,0.6667369000000001,0.006239670279474046
cross,hd_to_als,svm,pooled_relative,0.5,0.6320334666666667,0.0066746036830988625
cross,hd_to_als,dt,pooled_relative,0.0,0.611777,0.0
cross,hd_to_als,dt,pooled_relative,0.05,0.6495958666666669,0.002518830759579193
cross,hd_to_als,dt,pooled_relative,0.1,0.6812641666666667,0.0035862054106153025
cross,hd_to_als,dt,pooled_relative,0.15,0.6879068000000002,0.004142946081532174
cross,hd_to_als,dt,pooled_relative,0.2,0.6820656666666666,0.006317293513311948
cross,hd_to_als,dt,pooled_relative,0.25,0.6756636666666667,0.006431933957744083
cross,hd_to_als,dt,pooled_relative,0.5,0.6420661666666666,0.0072208237379140505
cross,hd_to_als,qda,pooled_relative,0.0,0.88708,0.0
cross,hd_to_als,qda,pooled_relative,0.05,0.8188405999999999,0.00335388547292796
cross,hd_to_als,qda,pooled_relative,0.1,0.5949107000000001,0.005989885464048029
cross,hd_to_als,qda,pooled_relative,0.15,0.44933986666666653,0.0061275082674620744
cross,hd_to_als,qda,pooled_relative,0.2,0.39111873333333336,0.003998179956044941
cross,hd_to_als,qda,pooled_relative,0.25,0.37079750000000006,0.0017984057259618593
cross,hd_to_als,qda,pooled_relative,0.5,0.3561815,0.00040152972578584014
cross,hd_to_als,xgb,pooled_relative,0.0,0.611777,0.0
cross,hd_to_als,xgb,pooled_relative,0.05,0.6491910666666667,0.0025657213267299265
cross,hd_to_als,xgb,pooled_relative,0.1,0.6816370999999999,0.005234091946736951
cross,hd_to_als,xgb,pooled_relative,0.15,0.6860087333333332,0.004553677035882806
cross,hd_to_als,xgb,pooled_relative,0.2,0.6838141,0.0062647573382292
cross,hd_to_als,xgb,pooled_relative,0.25,0.6743108333333333,0.005712460096191018
cross,hd_to_als,xgb,pooled_relative,0.5,0.6398575333333334,0.005115678050136049
cross,hd_to_als,lgbm,pooled_relative,0.0,0.611777,0.0
cross,hd_to_als,lgbm,pooled_relative,0.05,0.6501717000000001,0.0022328029878962907
cross,hd_to_als,lgbm,pooled_relative,0.1,0.6814539,0.004349020566312246
cross,hd_to_als,lgbm,pooled_relative,0.15,0.6866674666666666,0.005206656487105005
cross,hd_to_als,lgbm,pooled_relative,0.2,0.6804001333333332,0.0063851075908810204
cross,hd_to_als,lgbm,pooled_relative,0.25,0.6748943666666667,0.005761897391534729
cross,hd_to_als,lgbm,pooled_relative,0.5,0.6410297333333334,0.006999080540270657
cross,hd_to_als,rf,source_relative,0.0,0.611777,0.0
cross,hd_to_als,rf,source_relative,0.05,0.6574907666666667,0.0023635189673864255
cross,hd_to_als,rf,source_relative,0.1,0.6852469666666666,0.0048404337115688124
cross,hd_to_als,rf,source_relative,0.15,0.6893213333333333,0.007218370034434583
cross,hd_to_als,rf,source_relative,0.2,0.6859389666666669,0.005156221039932601
cross,hd_to_als,rf,source_relative,0.25,0.6824370333333334,0.005773827801520339
cross,hd_to_als,rf,source_relative,0.5,0.6556557,0.007769118163912008
cross,hd_to_als,knn,source_relative,0.0,0.645197,0.0
cross,hd_to_als,knn,source_relative,0.05,0.6463172000000001,0.0034812114657063803
cross,hd_to_als,knn,source_relative,0.1,0.6512862999999999,0.005566919015100701
cross,hd_to_als,knn,source_relative,0.15,0.6532027666666667,0.005667647560912086
cross,hd_to_als,knn,source_relative,0.2,0.6530838,0.006223783278958896
cross,hd_to_als,knn,source_relative,0.25,0.6481079333333335,0.006183075263939488
cross,hd_to_als,knn,source_relative,0.5,0.6233214666666668,0.005963283010009773
cross,hd_to_als,svm,source_relative,0.0,0.732939,0.0
cross,hd_to_als,svm,source_relative,0.05,0.7233693999999999,0.005584916716571021
cross,hd_to_als,svm,source_relative,0.1,0.703279,0.0057793739847125615
cross,hd_to_als,svm,source_relative,0.15,0.6864077666666666,0.005583601882133153
cross,hd_to_als,svm,source_relative,0.2,0.6718717333333335,0.0058620742117758825
cross,hd_to_als,svm,source_relative,0.25,0.6622332666666667,0.006407988451565922
cross,hd_to_als,svm,source_relative,0.5,0.6300684999999999,0.006881678908772786
cross,hd_to_als,dt,source_relative,0.0,0.611777,0.0
cross,hd_to_als,dt,source_relative,0.05,0.6575231666666669,0.0028428808856308238
cross,hd_to_als,dt,source_relative,0.1,0.6853415333333335,0.004302593754480191
cross,hd_to_als,dt,source_relative,0.15,0.6864395666666667,0.0042922613096798715
cross,hd_to_als,dt,source_relative,0.2,0.6774627666666666,0.006847515148015294
cross,hd_to_als,dt,source_relative,0.25,0.6686685000000001,0.006358185675663057
cross,hd_to_als,dt,source_relative,0.5,0.6301691,0.007755450116330878
cross,hd_to_als,qda,source_relative,0.0,0.88708,0.0
cross,hd_to_als,qda,source_relative,0.05,0.8078325999999999,0.0033599730971829327
cross,hd_to_als,qda,source_relative,0.1,0.5710735000000001,0.006976501088012139
cross,hd_to_als,qda,source_relative,0.15,0.4324657333333333,0.007038291205885885
cross,hd_to_als,qda,source_relative,0.2,0.3836596666666667,0.003906162181541586
cross,hd_to_als,qda,source_relative,0.25,0.36674576666666675,0.0016347932418743878
cross,hd_to_als,qda,source_relative,0.5,0.356003,0.0003278745554902536
cross,hd_to_als,xgb,source_relative,0.0,0.611777,0.0
cross,hd_to_als,xgb,source_relative,0.05,0.6572821666666666,0.0023896603579665458
cross,hd_to_als,xgb,source_relative,0.1,0.6862498333333332,0.005661828247942136
cross,hd_to_als,xgb,source_relative,0.15,0.6843388666666665,0.0049771947904024404
cross,hd_to_als,xgb,source_relative,0.2,0.6781389,0.006035667025104279
cross,hd_to_als,xgb,source_relative,0.25,0.6679377999999999,0.005873746459957391
cross,hd_to_als,xgb,source_relative,0.5,0.6285546666666665,0.005684473355846907
cross,hd_to_als,lgbm,source_relative,0.0,0.611777,0.0
cross,hd_to_als,lgbm,source_relative,0.05,0.6584310666666667,0.0023695390637659183
cross,hd_to_als,lgbm,source_relative,0.1,0.6857290333333332,0.004708900504827832
cross,hd_to_als,lgbm,source_relative,0.15,0.6852918999999998,0.006079397476667428
cross,hd_to_als,lgbm,source_relative,0.2,0.6750940666666666,0.006938614002181147
cross,hd_to_als,lgbm,source_relative,0.25,0.6680815999999999,0.005485017779495277
cross,hd_to_als,lgbm,source_relative,0.5,0.6293857,0.006857405129769789
cross,hd_to_als,rf,target_relative,0.0,0.611777,0.0
cross,hd_to_als,rf,target_relative,0.05,0.6298263000000001,0.0018505047056187683
cross,hd_to_als,rf,target_relative,0.1,0.6475408333333333,0.0027069559578004284
cross,hd_to_als,rf,target_relative,0.15,0.6673433,0.0034249299429029325
cross,hd_to_als,rf,target_relative,0.2,0.6792790333333334,0.003552503221220436
cross,hd_to_als,rf,target_relative,0.25,0.6852973,0.004745450839015953
cross,hd_to_als,rf,target_relative,0.5,0.6858564333333332,0.0055300216042686685
cross,hd_to_als,knn,target_relative,0.0,0.645197,0.0
cross,hd_to_als,knn,target_relative,0.05,0.6447005000000002,0.003577981445471439
cross,hd_to_als,knn,target_relative,0.1,0.6456908666666666,0.0036444891580286677
cross,hd_to_als,knn,target_relative,0.15,0.6479178333333333,0.004652733457488916
cross,hd_to_als,knn,target_relative,0.2,0.6464257333333333,0.0036439515301418405
cross,hd_to_als,knn,target_relative,0.25,0.6430110333333333,0.005701147782099086
cross,hd_to_als,knn,target_relative,0.5,0.6233178666666667,0.007516236749741245
cross,hd_to_als,svm,target_relative,0.0,0.732939,0.0
cross,hd_to_als,svm,target_relative,0.05,0.7329146666666666,0.002599561015107039
cross,hd_to_als,svm,target_relative,0.1,0.7261592000000001,0.004974471390388445
cross,hd_to_als,svm,target_relative,0.15,0.7147643333333336,0.003926278305639241
cross,hd_to_als,svm,target_relative,0.2,0.7037578333333335,0.004941146182006159
cross,hd_to_als,svm,target_relative,0.25,0.6915700666666666,0.004650866926478989
cross,hd_to_als,svm,target_relative,0.5,0.6423310333333333,0.006261539341877928
cross,hd_to_als,dt,target_relative,0.0,0.611777,0.0
cross,hd_to_als,dt,target_relative,0.05,0.6303336666666667,0.0015946554126385587
cross,hd_to_als,dt,target_relative,0.1,0.6476805666666667,0.0021561110214415326
cross,hd_to_als,dt,target_relative,0.15,0.6667784999999999,0.0028148653027123332
cross,hd_to_als,dt,target_relative,0.2,0.6806713,0.0035436083514231546
cross,hd_to_als,dt,target_relative,0.25,0.6846856999999998,0.004370638587840134
cross,hd_to_als,dt,target_relative,0.5,0.6767514333333333,0.006764478325240135
cross,hd_to_als,qda,target_relative,0.0,0.88708,0.0
cross,hd_to_als,qda,target_relative,0.05,0.8439226333333333,0.0023872193242973844
cross,hd_to_als,qda,target_relative,0.1,0.6713511333333334,0.006334092710433575
cross,hd_to_als,qda,target_relative,0.15,0.5120100333333333,0.0059671591605324655
cross,hd_to_als,qda,target_relative,0.2,0.43220420000000004,0.00504420774272077
cross,hd_to_als,qda,target_relative,0.25,0.3932491000000001,0.004536989533174827
cross,hd_to_als,qda,target_relative,0.5,0.3580685333333333,0.0010937910578172258
cross,hd_to_als,xgb,target_relative,0.0,0.611777,0.0
cross,hd_to_als,xgb,target_relative,0.05,0.6302267666666664,0.0015734529935744822
cross,hd_to_als,xgb,target_relative,0.1,0.6484756,0.00263139284737977
cross,hd_to_als,xgb,target_relative,0.15,0.6668398333333332,0.003530129059703189
cross,hd_to_als,xgb,target_relative,0.2,0.6801016999999998,0.004007691718046253
cross,hd_to_als,xgb,target_relative,0.25,0.6852087000000001,0.005278379447951028
cross,hd_to_als,xgb,target_relative,0.5,0.6779828666666667,0.005702436906381717
cross,hd_to_als,lgbm,target_relative,0.0,0.611777,0.0
cross,hd_to_als,lgbm,target_relative,0.05,0.6304258333333332,0.0015983418365408408
cross,hd_to_als,lgbm,target_relative,0.1,0.6479434000000001,0.002327871272658555
cross,hd_to_als,lgbm,target_relative,0.15,0.6662224333333333,0.0034699872670275527
cross,hd_to_als,lgbm,target_relative,0.2,0.6793692333333331,0.0038077766857453395
cross,hd_to_als,lgbm,target_relative,0.25,0.6851966333333336,0.00421260391651901
cross,hd_to_als,lgbm,target_relative,0.5,0.6767274666666668,0.005749993035877843
cross,als_to_hd,rf,pooled_relative,0.0,0.767285,0.0
cross,als_to_hd,rf,pooled_relative,0.05,0.7666995333333333,0.0018602181135246108
cross,als_to_hd,rf,pooled_relative,0.1,0.7665917666666665,0.002598372085634068
cross,als_to_hd,rf,pooled_relative,0.15,0.7637882666666667,0.002698587662966066
cross,als_to_hd,rf,pooled_relative,0.2,0.7566765999999998,0.003535849540409454
cross,als_to_hd,rf,pooled_relative,0.25,0.7469744666666667,0.0035130716173322933
cross,als_to_hd,rf,pooled_relative,0.5,0.7065250333333333,0.004118839219500061
cross,als_to_hd,knn,pooled_relative,0.0,0.687903,0.0
cross,als_to_hd,knn,pooled_relative,0.05,0.6891401333333333,0.0011670824730286098
cross,als_to_hd,knn,pooled_relative,0.1,0.6882930000000002,0.0017609724390331796
cross,als_to_hd,knn,pooled_relative,0.15,0.6860258333333333,0.002392432495834828
cross,als_to_hd,knn,pooled_relative,0.2,0.6822816,0.001885232695780922
cross,als_to_hd,knn,pooled_relative,0.25,0.6802123000000001,0.002926468875506857
cross,als_to_hd,knn,pooled_relative,0.5,0.6688565666666668,0.003225327042314478
cross,als_to_hd,svm,pooled_relative,0.0,0.69906,0.0
cross,als_to_hd,svm,pooled_relative,0.05,0.6991922333333332,0.0011359481740039832
cross,als_to_hd,svm,pooled_relative,0.1,0.6986143000000001,0.00150962722391073
cross,als_to_hd,svm,pooled_relative,0.15,0.6975005000000001,0.0018957760807320739
cross,als_to_hd,svm,pooled_relative,0.2,0.6964645666666666,0.0023260603022890653
cross,als_to_hd,svm,pooled_relative,0.25,0.6945665,0.002028186785759892
cross,als_to_hd,svm,pooled_relative,0.5,0.6856178666666669,0.0037207145655318557
cross,als_to_hd,dt,pooled_relative,0.0,0.752643,0.0
cross,als_to_hd,dt,pooled_relative,0.05,0.7618608666666667,0.0018047372286202285
cross,als_to_hd,dt,pooled_relative,0.1,0.7679945666666668,0.0025667197727749806
cross,als_to_hd,dt,pooled_relative,0.15,0.7675561666666667,0.0035572484531546642
cross,als_to_hd,dt,pooled_relative,0.2,0.7614469333333334,0.0033317244880643622
cross,als_to_hd,dt,pooled_relative,0.25,0.7520830000000002,0.0038198874328964224
cross,als_to_hd,dt,pooled_relative,0.5,0.7025306666666665,0.005504916450450146
cross,als_to_hd,qda,pooled_relative,0.0,0.782793,0.0
cross,als_to_hd,qda,pooled_relative,0.05,0.7869312333333333,0.002387149038054612
cross,als_to_hd,qda,pooled_relative,0.1,0.7719681333333331,0.0029966780082380366
cross,als_to_hd,qda,pooled_relative,0.15,0.7349569333333333,0.0042000048516666
cross,als_to_hd,qda,pooled_relative,0.2,0.6913621333333334,0.004919311058670115
cross,als_to_hd,qda,pooled_relative,0.25,0.6454224000000001,0.007067574034351132
cross,als_to_hd,qda,pooled_relative,0.5,0.47684746666666666,0.005746884227686929
cross,als_to_hd,xgb,pooled_relative,0.0,0.733917,0.0
cross,als_to_hd,xgb,pooled_relative,0.05,0.7383243333333334,0.0014838847973997218
cross,als_to_hd,xgb,pooled_relative,0.1,0.7484243333333332,0.0020772497954371473
cross,als_to_hd,xgb,pooled_relative,0.15,0.7495167666666666,0.002947809574668235
cross,als_to_hd,xgb,pooled_relative,0.2,0.7474561666666669,0.003068386468974956
cross,als_to_hd,xgb,pooled_relative,0.25,0.7405070666666667,0.0039039247619704932
cross,als_to_hd,xgb,pooled_relative,0.5,0.7141308333333332,0.00410665387812422
cross,als_to_hd,lgbm,pooled_relative,0.0,0.77868,0.0
cross,als_to_hd,lgbm,pooled_relative,0.05,0.7767640333333332,0.001487120255400683
cross,als_to_hd,lgbm,pooled_relative,0.1,0.7751907,0.002817734234671785
cross,als_to_hd,lgbm,pooled_relative,0.15,0.7692438,0.0028464495052972333
cross,als_to_hd,lgbm,pooled_relative,0.2,0.7651669333333334,0.0028997207586526183
cross,als_to_hd,lgbm,pooled_relative,0.25,0.7576556,0.0038940753813790038
cross,als_to_hd,lgbm,pooled_relative,0.5,0.7082440333333332,0.004913014844361823
cross,als_to_hd,rf,source_relative,0.0,0.767285,0.0
cross,als_to_hd,rf,source_relative,0.05,0.7660854666666667,0.0015183479845868235
cross,als_to_hd,rf,source_relative,0.1,0.7646402000000002,0.002107612596084113
cross,als_to_hd,rf,source_relative,0.15,0.7657632,0.0018837877909624906
cross,als_to_hd,rf,source_relative,0.2,0.7659182333333334,0.002423441890958103
cross,als_to_hd,rf,source_relative,0.25,0.7649789666666664,0.002503066126440394
cross,als_to_hd,rf,source_relative,0.5,0.7470158666666666,0.004521054040462419
cross,als_to_hd,knn,source_relative,0.0,0.687903,0.0
cross,als_to_hd,knn,source_relative,0.05,0.6889049666666668,0.0009633275478090591
cross,als_to_hd,knn,source_relative,0.1,0.6893550666666666,0.0016380838034503725
cross,als_to_hd,knn,source_relative,0.15,0.6897587666666668,0.0017908920852244428
cross,als_to_hd,knn,source_relative,0.2,0.6890981333333334,0.0017628149067336375
cross,als_to_hd,knn,source_relative,0.25,0.6892678333333334,0.0027103770838725724
cross,als_to_hd,knn,source_relative,0.5,0.6863363000000001,0.0032132026471612695
cross,als_to_hd,svm,source_relative,0.0,0.69906,0.0
cross,als_to_hd,svm,source_relative,0.05,0.6989575,0.0010943957157987401
cross,als_to_hd,svm,source_relative,0.1,0.6987011333333335,0.0013382729409084743
cross,als_to_hd,svm,source_relative,0.15,0.6978855666666668,0.0012930291802273877
cross,als_to_hd,svm,source_relative,0.2,0.6980260666666667,0.0018447520893779754
cross,als_to_hd,svm,source_relative,0.25,0.6971355333333332,0.0024742162636964852
cross,als_to_hd,svm,source_relative,0.5,0.6898960333333335,0.0029414323918954734
cross,als_to_hd,dt,source_relative,0.0,0.752643,0.0
cross,als_to_hd,dt,source_relative,0.05,0.7589031333333333,0.0015615369028142117
cross,als_to_hd,dt,source_relative,0.1,0.7598577333333333,0.002366567861625394
cross,als_to_hd,dt,source_relative,0.15,0.7619418000000001,0.0025139089139398422
cross,als_to_hd,dt,source_relative,0.2,0.7641795000000001,0.0028175211378211403
cross,als_to_hd,dt,source_relative,0.25,0.7657643000000001,0.0030483390746098276
cross,als_to_hd,dt,source_relative,0.5,0.7409251666666666,0.004552131755890692
cross,als_to_hd,qda,source_relative,0.0,0.782793,0.0
cross,als_to_hd,qda,source_relative,0.05,0.7867168666666667,0.001964000047990261
cross,als_to_hd,qda,source_relative,0.1,0.7862828999999999,0.0027948005585495643
cross,als_to_hd,qda,source_relative,0.15,0.7715381666666669,0.003477791700087207
cross,als_to_hd,qda,source_relative,0.2,0.7496665666666665,0.004880745383176867
cross,als_to_hd,qda,source_relative,0.25,0.7227212666666667,0.004798217520570809
cross,als_to_hd,qda,source_relative,0.5,0.5699316,0.0064331351749602065
cross,als_to_hd,xgb,source_relative,0.0,0.733917,0.0
cross,als_to_hd,xgb,source_relative,0.05,0.7325093333333333,0.0013120917843560819
cross,als_to_hd,xgb,source_relative,0.1,0.7354905666666667,0.001769844873064488
cross,als_to_hd,xgb,source_relative,0.15,0.7401404000000001,0.0025290763422300302
cross,als_to_hd,xgb,source_relative,0.2,0.7440063666666668,0.0022242351259258333
cross,als_to_hd,xgb,source_relative,0.25,0.7449526000000001,0.0029703914707753893
cross,als_to_hd,xgb,source_relative,0.5,0.7404761333333333,0.004015296164911627
cross,als_to_hd,lgbm,source_relative,0.0,0.77868,0.0
cross,als_to_hd,lgbm,source_relative,0.05,0.7758634666666666,0.0011377687703187443
cross,als_to_hd,lgbm,source_relative,0.1,0.7721935666666665,0.0022738293491806733
cross,als_to_hd,lgbm,source_relative,0.15,0.7692221666666669,0.0025577588800560934
cross,als_to_hd,lgbm,source_relative,0.2,0.7671208333333335,0.002677115110728697
cross,als_to_hd,lgbm,source_relative,0.25,0.7637531000000001,0.0028431708421990808
cross,als_to_hd,lgbm,source_relative,0.5,0.7435119000000001,0.004903971798802303
cross,als_to_hd,rf,target_relative,0.0,0.767285,0.0
cross,als_to_hd,rf,target_relative,0.05,0.7673333666666665,0.001998584231371057
cross,als_to_hd,rf,target_relative,0.1,0.7663775333333334,0.0026120540831562644
cross,als_to_hd,rf,target_relative,0.15,0.7604062333333333,0.0031640433612632607
cross,als_to_hd,rf,target_relative,0.2,0.7509899999999999,0.0044145314743391445
cross,als_to_hd,rf,target_relative,0.25,0.7403683999999999,0.003682812002841824
cross,als_to_hd,rf,target_relative,0.5,0.6982778333333334,0.004006284176428173
cross,als_to_hd,knn,target_relative,0.0,0.687903,0.0
cross,als_to_hd,knn,target_relative,0.05,0.6891398666666666,0.0011854959018627272
cross,als_to_hd,knn,target_relative,0.1,0.6874600666666666,0.0017071599309628482
cross,als_to_hd,knn,target_relative,0.15,0.6840823666666666,0.002265979859351906
cross,als_to_hd,knn,target_relative,0.2,0.6799272666666667,0.0018207033868778452
cross,als_to_hd,knn,target_relative,0.25,0.6762746333333334,0.0035503258178149993
cross,als_to_hd,knn,target_relative,0.5,0.6633669999999999,0.004115153711462736
cross,als_to_hd,svm,target_relative,0.0,0.69906,0.0
cross,als_to_hd,svm,target_relative,0.05,0.6990798666666667,0.001106885993361036
cross,als_to_hd,svm,target_relative,0.1,0.6984992999999999,0.001692859082266985
cross,als_to_hd,svm,target_relative,0.15,0.6972408333333333,0.0021064360501409345
cross,als_to_hd,svm,target_relative,0.2,0.6958888000000002,0.0024828385090595252
cross,als_to_hd,svm,target_relative,0.25,0.6937623666666665,0.0021676960991248153
cross,als_to_hd,svm,target_relative,0.5,0.6842360000000001,0.0038453769556487587
cross,als_to_hd,dt,target_relative,0.0,0.752643,0.0
cross,als_to_hd,dt,target_relative,0.05,0.7633393666666666,0.0017204181825906414
cross,als_to_hd,dt,target_relative,0.1,0.7686938,0.0025726214913840352
cross,als_to_hd,dt,target_relative,0.15,0.7646215666666667,0.0037548845584287156
cross,als_to_hd,dt,target_relative,0.2,0.7556234000000001,0.0037644285878607837
cross,als_to_hd,dt,target_relative,0.25,0.7445756333333333,0.0036501424675392195
cross,als_to_hd,dt,target_relative,0.5,0.6979325333333334,0.00512792422702998
cross,als_to_hd,qda,target_relative,0.0,0.782793,0.0
cross,als_to_hd,qda,target_relative,0.05,0.7859313333333334,0.0025766069821045474
cross,als_to_hd,qda,target_relative,0.1,0.764726,0.0029348688744720536
cross,als_to_hd,qda,target_relative,0.15,0.7201026333333335,0.005137279767799651
cross,als_to_hd,qda,target_relative,0.2,0.6701056666666667,0.004989488532514327
cross,als_to_hd,qda,target_relative,0.25,0.6193606333333334,0.006978246501824793
cross,als_to_hd,qda,target_relative,0.5,0.4615398333333333,0.005292817065467671
cross,als_to_hd,xgb,target_relative,0.0,0.733917,0.0
cross,als_to_hd,xgb,target_relative,0.05,0.7412164333333332,0.0016247741632636845
cross,als_to_hd,xgb,target_relative,0.1,0.7516209333333335,0.002362323635939738
cross,als_to_hd,xgb,target_relative,0.15,0.7501035666666666,0.0030726421482600934
cross,als_to_hd,xgb,target_relative,0.2,0.7460384333333333,0.003014662509656164
cross,als_to_hd,xgb,target_relative,0.25,0.7379245666666667,0.003964334632899849
cross,als_to_hd,xgb,target_relative,0.5,0.7080236333333332,0.004906593955100607
cross,als_to_hd,lgbm,target_relative,0.0,0.77868,0.0
cross,als_to_hd,lgbm,target_relative,0.05,0.7777402666666667,0.0015511646555107432
cross,als_to_hd,lgbm,target_relative,0.1,0.7756725666666665,0.0030503035200399047
cross,als_to_hd,lgbm,target_relative,0.15,0.7690675333333333,0.0033725419118413465
cross,als_to_hd,lgbm,target_relative,0.2,0.7642784333333331,0.003349482355100026
cross,als_to_hd,lgbm,target_relative,0.25,0.7538557333333333,0.004111993642935285
cross,als_to_hd,lgbm,target_relative,0.5,0.6988757333333333,0.004999370642689792
